audio_id,domain
AUD0000000515,"['Time travel', 'Fantasy', 'Adventure', 'Historical fiction', 'Science fiction', 'Mystery', 'Romance', 'Action', 'Thriller', 'Comedy']"
POD0000000184,"['Documentary', 'History', 'Labor Rights', 'Engineering', 'Construction', 'Memoir', 'Tragedy', 'Unionization', 'Health and Safety', 'Infrastructure']"
YOU0000005514,"['Technology', 'Entertainment', 'Video Streaming', 'Gaming', 'Business', 'Education', 'Marketing', 'Documentary', 'Tutorial', 'Virtual Reality']"
POD0000000200,"['Environmentalism', 'Documentary', 'Sustainability', 'Politics', 'Economics', 'Social Issues', 'Technology', 'Globalization', 'Manufacturing', 'Consumerism']"
POD0000006116,"['Deep Learning', 'Distributed Systems', 'Software Engineering', 'Parallel Computing', 'Machine Learning', 'Neural Networks', 'Data Science', 'Cloud Computing', 'Mobile Development', 'DNS']"
YOU0000001537,"['Political commentary', 'Satire', 'Current events', 'Health and wellness', 'Comedy', 'Media criticism', 'Social commentary', 'Pop culture', 'Conspiracy theories', 'Charity and philanthropy']"
POD0000000824,"['Religious philosophy', 'Social justice', 'Interfaith dialogue', 'Civil rights', 'Mysticism', 'Holocaust studies', 'Existentialism', 'Spirituality', 'Philosophy of language', 'Education']"
POD0000000456,"['Running as a spiritual practice', 'Overcoming personal struggles through running', 'Running as a form of meditation', 'Running as a metaphor for life', 'Running for mental and physical health', 'Running as a competitive sport', 'Running as a way to connect with nature', 'Running as a way to connect with others', 'Running as a way to explore personal identity', 'Running as a way to honor cultural traditions']"
YOU0000003918,"['Theater history', 'Costume design', 'Shakespearean plays', 'Stage production', 'Acting techniques', 'Art history', 'Fashion history', 'Performance art', 'Literary criticism', 'Biography']"
POD0000003288,"['Neuroscience', 'Implicit Bias', 'Race Relations', 'Psychology', 'Personal Growth', 'Police Training', 'Social Justice', 'Parenting', 'Media', 'Education']"
YOU0000005764,"['Science Fiction', 'Horror', 'Action', 'Thriller', 'Adventure', 'Mystery', 'Drama', 'Fantasy', 'Suspense', 'Alien Invasion']"
POD0000006573,"['Technology', 'Data Science', 'Software Engineering', 'Artificial Intelligence', 'Career Development', 'Entrepreneurship', 'Education', 'Health', 'Marketing', 'Skepticism']"
POD0000003121,"['Reality TV', 'Business', 'Entertainment', 'Biography', 'Politics', 'Culture', 'History', 'Media', 'Social Issues', 'Personal Development']"
POD0000003901,"['Economic policy', 'Public health', 'Government spending', 'Taxation', 'Financial crisis', 'Labor market', 'Stimulus package', 'Income inequality', 'Paid sick leave', 'Automatic stabilizers']"
POD0000004677,"['Political analysis', 'Impeachment proceedings', 'Foreign policy', 'Bribery and extortion', 'US-Ukraine relations', 'Diplomacy', 'US politics', 'Corruption', 'Press conference coverage', 'US government procedures']"
YOU0000005216,"['Technology', 'Web Development', 'User Experience', 'Performance Optimization', 'Maps and Geolocation', 'Mobile Development', 'Data Visualization', 'API Design', 'Marketing', 'Business Strategy']"
AUD0000001801,"['Drama', 'Tragedy', 'Romance', 'War', 'Comedy', 'Action', 'History', 'Mythology', 'Poetry', 'Betrayal']"
AUD0000000309,"['Mystical poetry', 'Religious syncretism', 'Spiritual philosophy', 'Hinduism', 'Sufism', 'Brahmanism', 'Vaishnavism', 'Philosophical theology', 'Eclectic spirituality', 'Devotional literature']"
POD0000001400,"['Documentary', 'LGBTQ+', 'Immigration', 'Religion', 'Politics', 'Human Rights', 'Literature', 'Mental Health', 'Culture', 'Social Issues']"
AUD0000000047,"[""Children's literature"", 'Family drama', 'Holiday fiction', 'Domestic fiction', 'Sentimental fiction', 'Christmas stories', 'Young adult fiction', 'Realistic fiction', 'Social commentary', 'Humorous fiction']"
YOU0000005256,"['Science', 'Nature', 'Biology', 'Entomology', 'History', 'Education', 'Art', 'Health', 'Citizen Science', 'Conservation']"
POD0000005747,"['Mental Health', 'Trauma', 'Addiction', 'Sexual Abuse', 'Relationships', 'Self-Doubt', 'Family Dynamics', 'Therapy', 'Forgiveness', 'Elder Care']"
YOU0000003305,"['Technology', 'Privacy', 'Legal', 'Corporate Responsibility', 'Data Breaches', 'Social Media', 'Law Enforcement', 'Consumer Protection', 'Media Bias', 'Financial Impact']"
YOU0000001007,"['Educational technology', 'Instructional design', 'Canvas LMS', 'Teaching strategies', 'Online learning', 'Course management', 'Grading and assessment', 'Multimedia production', 'Faculty development', 'Time management']"
YOU0000002665,"['Religious speech', 'Leadership and management', 'Social justice and activism', 'Community building', 'Inclusion and diversity', 'Personal growth and self-reflection', 'Political advocacy', 'Music and arts', 'Education and learning', 'Mental health and well-being']"
YOU0000000275,"['Medical Case Study', 'Functional Medicine', 'Gastroenterology', 'Autoimmune Disease', 'Microbiome', 'Nutrition', 'Patient Education', 'Alternative Medicine', 'Health and Wellness', 'Clinical Research']"
POD0000006541,"['Cybersecurity', 'Software Engineering', 'Technology', 'Business', 'Podcasting', 'Mobile App Testing', 'Artificial Intelligence', 'Chaos Engineering', 'Entrepreneurship', 'Cryptocurrency']"
YOU0000001227,"['Survival Horror', 'Action', 'Exploration', 'Crafting', 'Strategy', 'Open World', 'Post-Apocalyptic', 'Resource Management', 'Fantasy', 'Mystery']"
AUD0000000694,"['Comedy', 'Drama', 'War', 'Family', 'Mystery', 'Romance', 'Tragedy', 'Suspense', 'Psychological', 'Satire']"
POD0000003656,"['Food and Cooking', 'Innovation and Invention', 'Business and Entrepreneurship', 'Patent Law and Intellectual Property', 'Agriculture and Ranching', 'Meat Industry', 'Science and Technology', 'Legal Issues', 'Small Business', 'Economics']"
POD0000003280,"['Personal narrative', 'Family drama', 'Caregiving', 'Aging', 'Memory loss', 'Identity', 'Mental health', 'Music therapy', 'Journalism', 'Radio broadcasting']"
YOU0000001457,"['Political commentary', 'Satire', 'News analysis', 'Social commentary', 'Humor', 'Opinion', 'Current events', 'Media criticism', 'Cultural criticism', 'Investigative journalism']"
YOU0000002757,"['Employee recognition', 'University administration', 'Event planning', 'Professional development', 'Academic achievement', 'Leadership', 'Teamwork', 'Catering', 'Arts and culture', 'Facilities management']"
YOU0000004804,"['Religious Studies', 'Philosophy', 'Anthropology', 'History', 'Psychology', 'Art History', 'Sociology', 'Science', 'Politics', 'Current Events']"
YOU0000005280,"['Youth development', 'Trauma-informed care', 'Social justice', 'Mental health', 'Community organizing', 'Leadership development', 'Education', 'Restorative justice', 'Self-care', 'Equity']"
YOU0000003266,"['Political Debate', 'Foreign Policy', 'Domestic Policy', 'Election Campaign', 'National Security', 'Military Strategy', 'Economic Policy', 'Taxation', 'Religion and Politics', 'Social Issues']"
POD0000006493,"['Technology', 'Software Development', 'Mobile Development', 'Job Search', 'Cloud Infrastructure', 'Testing', 'Accessibility', 'Performance Monitoring', 'Open Source', 'Organizational Management']"
AUD0000000443,"['American history', 'Transportation', 'Wild West', 'Pioneers', 'Military history', 'Postal service', 'Native American history', 'Gold rush', 'Politics', 'Adventure']"
POD0000003236,"['Social Psychology', 'Discrimination', 'Sharing Economy', 'Online Platforms', 'Racial Bias', 'Technology', 'Sociology', 'Human Behavior', 'Race Relations', 'Bias']"
YOU0000001203,"['Small talk', 'Regional accents', 'Politics', 'Journalism', 'Social commentary', 'Humor', 'Classism', 'Crime', 'Automotive industry', 'Beauty pageants']"
YOU0000001775,"['Community events and recognition', 'Sports and athletics', 'Arts and culture', 'Tourism and leisure', 'Business and finance', 'Infrastructure and development', 'Environmental concerns', 'Municipal politics and governance', 'Social issues and welfare', 'Law and justice']"
YOU0000002936,"['Political history', 'Race relations', 'Presidential campaigns', 'Partisan politics', 'Gun control', 'Immigration reform', 'Media influence', 'Populism', 'Climate change', 'Social justice']"
YOU0000000243,"['Education', 'Family and Parenting', 'Professional Development', 'Community Engagement', 'Advocacy', 'Early Childhood Development', 'Policy', 'Leadership', 'Research', 'Collaboration']"
POD0000001432,"['Nature and Environment', 'Culture and Society', 'Personal Story', 'History', 'Travel and Adventure', 'Religion and Spirituality', 'Medicine and Health', 'Education', 'Politics and Government', 'Arts and Entertainment']"
POD0000006621,"['Technology', 'Business', 'Entrepreneurship', 'Software Engineering', 'Finance', 'Management', 'Product Development', 'Regulatory Compliance', 'Taxation', 'Marketing']"
POD0000000312,"['Energy and Power', 'Renewable Energy', 'Electricity', 'Solar Power', 'Net Metering', 'Utility Companies', 'Energy Policy', 'Technology', 'Environmental Issues', 'Business and Finance']"
YOU0000003390,"['Political commentary', 'Legal analysis', 'News reporting', 'Investigative journalism', 'Opinion/editorial', 'Satire/humor', 'Conspiracy theory', 'Social commentary', 'Media criticism', 'Cultural criticism']"
AUD0000000820,"[""Children's literature"", 'Social commentary', 'Poverty and class struggle', 'Friendship and companionship', 'Loss and grief', 'Colonialism and imperialism', 'Education and boarding schools', 'Imagination and fantasy', 'Kindness and generosity', 'Multiculturalism and diversity']"
POD0000005660,"['Mental Health', 'Personal Trauma', 'Self-Help', 'Comedy', 'Relationships', 'Abuse', 'Sexuality', 'Parenting', 'Survival', 'Depression']"
YOU0000004822,"['Military history', 'Logistics', 'World War II history', 'Transportation', 'Infrastructure', 'Engineering', 'Economics', 'Politics', 'Geopolitics', 'Technology']"
AUD0000000665,"['Romance', 'Drama', 'Comedy', 'Tragedy', 'Slice of Life', 'Coming of Age', 'Family', 'Friendship', 'Mystery', 'Suspense']"
YOU0000002511,"['Entertainment news', 'Celebrity gossip', 'Fashion', 'Comedy', 'Pop culture', 'Current events', 'Television', 'Film', 'Relationships', 'Lifestyle']"
YOU0000003242,"['Humanitarian crisis and refugee issues', 'Academic research and publications', 'International law and policy', 'Immigration and citizenship', 'Social justice and discrimination', 'Education and access to resources', 'Media coverage and attention', 'Political and economic impact', 'Religious and cultural identity', 'Mental and physical health']"
YOU0000005288,"['Education', 'Finance', 'Healthcare', 'Administration', 'Research', 'Public Safety', 'Human Resources', 'Media', 'Politics', 'Social Justice']"
YOU0000004040,"['History', 'Politics', 'International Relations', 'Education', 'Middle Eastern Studies', 'Religion', 'Social Justice', 'Military History', 'Nuclear Policy', 'Psychology']"
YOU0000002992,"['Immigration policy and politics', 'Education and its impact on immigrant families', 'Public lecture series and events', 'Interdisciplinary approaches to studying immigration', 'Humanitarian crisis and displacement', 'Climate change and its impact on migration', 'Family and migration', 'Globalization and migration', 'Music and cultural performance', 'Social justice and activism']"
POD0000003336,"['Public Radio Fundraising', 'Comedy', 'Memoir', 'Identity', 'Social Commentary', 'Entertainment Industry', 'LGBTQ+ Issues', 'Feminism', 'Pop Culture', 'Personal Growth']"
AUD0000001047,"['Mystery', 'Romance', 'Adventure', 'Drama', 'Suspense', 'Thriller', 'Comedy', 'Action', 'Horror', 'Fantasy']"
YOU0000001857,"['School Board Meeting', 'Education Policy', 'Public Health', 'Parent Advocacy', 'Teacher Advocacy', 'COVID-19 Response', 'Virtual Learning', 'In-Person Learning', 'Budgetary Concerns', 'Equity and Access']"
YOU0000002952,"['Religious speech', 'Motivational speech', 'Self-help speech', 'Inspirational speech', 'Faith-based speech', 'Positive thinking speech', 'Healing speech', 'Personal development speech', 'Miracle speech', 'Confidence-building speech']"
AUD0000001259,"['Science Fiction', 'Mystery', 'Crime', 'Action', 'Adventure', 'Thriller', 'Suspense', 'Espionage', 'Military', 'Space Opera']"
POD0000001024,"['Spirituality', 'Philosophy', 'Nature', 'Art', 'Beauty', 'Leadership', 'Poetry', 'Human Condition', 'Education', 'Social Justice']"
POD0000000624,"['Social Justice', 'Activism', 'Identity', 'Spirituality', 'Community Building', 'Peacebuilding', 'Storytelling', 'Relationships', 'Cultural Shift', 'Journalism']"
YOU0000000009,"['DIY', 'School life', 'Crafts', 'Life hacks', 'Productivity', 'Humor', 'Art', 'Education', 'Organization', 'Fashion']"
YOU0000002793,"['Back-to-school', 'Comedy', 'Teen drama', 'Fashion', 'Organization', 'Friendship', 'Academic', 'Beauty', 'Food', 'Test anxiety']"
YOU0000004928,"['Digital Marketing', 'Advertising', 'E-commerce', 'Social Media', 'Content Marketing', 'Customer Experience', 'Media Buying', 'Performance Marketing', 'Video Marketing', 'Marketing Strategy']"
POD0000000504,"['Spirituality', 'Philosophy', 'Religion', 'Happiness', 'Mental Health', 'Compassion', 'Art', 'Nature', 'Community', 'Grief']"
YOU0000000659,"['Education', 'Youth Empowerment', 'Poetry', 'School Administration', 'Community Engagement', 'Equity', 'Building and Renovation', 'Ethnic Studies', 'Audit and Ethics', 'Language Education']"
POD0000005542,"['Healthcare policy', 'End-of-life care', 'Medical ethics', 'Healthcare economics', 'Debate', 'Healthcare reform', 'Medical treatment', 'Government policy', 'Patient advocacy', 'Medical research']"
POD0000005988,"['Technology', 'Education', 'Entrepreneurship', 'Career Development', 'Software Engineering', 'Podcasting', 'Job Search', 'Collaboration', 'Media', 'Automotive Industry']"
POD0000000888,"['Technology and Society', 'Digital Ethics', 'Human-Computer Interaction', 'Psychology', 'Child Development', 'Philosophy', 'Social Robotics', 'Personal Growth', 'Legacy', 'Social Media']"
YOU0000003200,"['Substance abuse and addiction', 'Mental health', 'Medical treatment and medication', 'Recovery and rehabilitation', 'Shared decision-making', 'Personal testimony', 'Healthcare and medicine', 'Peer support and community', 'Education and training', 'Family and relationships']"
POD0000001144,"['Poetry', 'Spirituality', 'Contemplation', 'History', 'Storytelling', 'Social Healing', 'Conflict Mediation', 'Memoir', 'Ethics', 'Ecology']"
POD0000003041,"['Social Justice', 'Politics', 'History', 'Community Outreach', 'Data Analysis', 'Civic Engagement', 'Immigration', 'Marketing', 'Privacy Concerns', 'Public Health']"
YOU0000005348,"['Legal analysis', 'Movie review', 'Comedy', 'Personal anecdote', 'Product advertisement', 'Mobile phone service', 'Courtroom drama', 'Supernatural', 'Education', 'Entertainment']"
